synonym_id,node_id,domain,subfield,knowledge_point,surface_form,surface_type,language,stage_label,notes
SYN-0392,HKG-NODE-NODE-NODE-211,几何,图形的位置关系,识别轴对称现象与轴对称图形，并进行简单应用,轴对称图形的识别与应用,variant,zh,Grade 4 semester 2,更聚焦于轴对称图形，但与节点仍高度一致；未必覆盖全部“轴对称现象”。
SYN-0393,HKG-NODE-NODE-NODE-211,几何,图形的位置关系,识别轴对称现象与轴对称图形，并进行简单应用,轴对称,variant,zh,Grade 4 semester 2,常见单词式标题；但也可能指更深内容，如对称轴条数、作图、变换定义等，此处只限识别与简单应用。
SYN-0394,HKG-NODE-NODE-NODE-211,几何,图形的位置关系,识别轴对称现象与轴对称图形，并进行简单应用,轴对称图形,variant,zh,Grade 4 semester 2,对象名词；在本节点中常作为识别对象，但也可能对应更细节点如判断对称轴条数。
SYN-0395,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,识别平移现象，并进行简单应用,canonical,zh,Grade 4 semester 2,节点规范名称；范围是识别平移现象及简单应用。
SYN-0396,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,平移的判断与利用,variant,zh,Grade 4 semester 2,与节点范围一致，强调判断与应用。
SYN-0397,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,判断和利用平移,variant,zh,Grade 4 semester 2,语序变体，同义。
SYN-0398,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,平移现象的识别与应用,variant,zh,Grade 4 semester 2,与节点几乎同义。
SYN-0399,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,平移,variant,zh,Grade 4 semester 2,常见单词式标题；但可能泛指几何变换概念、方格纸作图或更系统的变换性质，此处只限识别与简单应用。
SYN-0400,HKG-NODE-NODE-NODE-212,几何,图形的位置关系,识别平移现象，并进行简单应用,平移现象,variant,zh,Grade 4 semester 2,较明确指向生活或图形中的平移识别。
SYN-0401,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,平行四边形面积的计算,canonical,zh,Grade 5 semester 1,节点规范名称；指求平行四边形面积的规则与应用。
SYN-0402,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,平行四边形的面积,variant,zh,Grade 5 semester 1,常见章节或题型表述；通常默认包含面积计算。
SYN-0403,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,平行四边形面积,variant,zh,Grade 5 semester 1,简略说法，通常指面积公式和计算。
SYN-0404,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,求平行四边形面积,variant,zh,Grade 5 semester 1,任务型表达，直接对应计算应用。
SYN-0405,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,平行四边形的面积计算,variant,zh,Grade 5 semester 1,语序变体，同义。
SYN-0406,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,S=底×高,formula,symbolic,Grade 5 semester 1,平行四边形面积公式的常见写法；但字母S及“底、高”也可能用于其他图形面积公式，需在平行四边形语境下使用。
SYN-0407,HKG-NODE-NODE-NODE-222,几何,周长和面积,平行四边形面积的计算,平行四边形面积=底×高,formula,mixed,Grade 5 semester 1,明确绑定到平行四边形面积计算公式。
SYN-0408,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,三角形面积的计算,canonical,zh,Grade 5 semester 1,规范节点名，范围是三角形面积的求法与应用。
SYN-0409,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,三角形的面积,variant,zh,Grade 5 semester 1,常见说法；有时也可仅指面积这一量，需结合题目语境确认是“求面积”而非单纯识别概念。
SYN-0410,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,三角形面积,variant,zh,Grade 5 semester 1,简略表述，通常指向三角形面积计算；也可能在目录中作主题词使用。
SYN-0411,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,求三角形面积,variant,zh,Grade 5 semester 1,操作性表述，和本节点范围一致。
SYN-0412,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,三角形面积公式,variant,zh,Grade 5 semester 1,通常指向本节点核心规则，但有时会把“公式记忆”与“计算应用”混用。
SYN-0413,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,三角形的面积=底×高÷2,formula,mixed,Grade 5 semester 1,标准公式表达，直接服务于本节点计算范围。
SYN-0414,HKG-NODE-NODE-NODE-223,几何,周长和面积,三角形面积的计算,S=ah÷2,formula,symbolic,Grade 5 semester 1,符号化公式，可指三角形面积；其中字母含义依教材可能不同。
SYN-0415,HKG-NODE-NODE-NODE-232,几何,基本图形的认识,计算长方体和正方体的体积,V=lwh,formula,symbolic,Grade 5 semester 2,长方体体积的符号表达。
SYN-0416,HKG-NODE-NODE-NODE-238,几何,基本图形的认识,长方体和正方体的认识与表面积、体积计算（待拆分复合节点）,长方体和正方体的认识与表面积、体积计算（待拆分复合节点）,canonical,zh,Grade 5 semester 2,规范节点名；这是复合范围审计记录，不是理想的最小教学节点。
SYN-0417,HKG-NODE-NODE-NODE-238,几何,基本图形的认识,长方体和正方体的认识与表面积、体积计算（待拆分复合节点）,长方体和正方体的认识以及表面积体积计算,variant,zh,Grade 5 semester 2,来源给出的近似同义表述，覆盖图形认识、表面积、体积多个范围。
SYN-0418,HKG-NODE-NODE-NODE-238,几何,基本图形的认识,长方体和正方体的认识与表面积、体积计算（待拆分复合节点）,长方体和正方体的认识与表面积体积计算,variant,zh,Grade 5 semester 2,去掉顿号后的常见写法，仍为复合表述。
SYN-0420,HKG-NODE-NODE-NODE-240,几何,基本图形的认识,理解半径的含义：连接圆心与圆上任意一点的线段,理解半径的含义：连接圆心与圆上任意一点的线段,canonical,zh,Grade 6 semester 1,规范节点名，聚焦半径的定义性理解与识别。
SYN-0421,HKG-NODE-NODE-NODE-240,几何,基本图形的认识,理解半径的含义：连接圆心与圆上任意一点的线段,半径的认识,variant,zh,Grade 6 semester 1,常见教学表述，与本节点范围一致。
SYN-0422,HKG-NODE-NODE-NODE-240,几何,基本图形的认识,理解半径的含义：连接圆心与圆上任意一点的线段,圆的半径,variant,zh,Grade 6 semester 1,常见短语，通常指圆中的半径概念；也可能在计算语境中指半径这一已知量。
SYN-0423,HKG-NODE-NODE-NODE-240,几何,基本图形的认识,理解半径的含义：连接圆心与圆上任意一点的线段,半径,variant,zh,Grade 6 semester 1,最常见简称，但也可能在周长、面积公式中指变量，不总是仅限定义性认识。
SYN-0424,HKG-NODE-NODE-NODE-240,几何,基本图形的认识,理解半径的含义：连接圆心与圆上任意一点的线段,连接圆心和圆上任意一点的线段,textbook_phrase,zh,Grade 6 semester 1,定义性释义，和本节点范围一致。
SYN-0425,HKG-NODE-NODE-NODE-241,几何,基本图形的认识,理解直径的含义：经过圆心并连接圆上两点的线段,理解直径的含义：经过圆心并连接圆上两点的线段,canonical,zh,Grade 6 semester 1,规范节点名，聚焦直径的定义性理解与识别。
SYN-0426,HKG-NODE-NODE-NODE-241,几何,基本图形的认识,理解直径的含义：经过圆心并连接圆上两点的线段,直径的认识,variant,zh,Grade 6 semester 1,常见教学表述，与本节点范围一致。
SYN-0427,HKG-NODE-NODE-NODE-241,几何,基本图形的认识,理解直径的含义：经过圆心并连接圆上两点的线段,圆的直径,variant,zh,Grade 6 semester 1,常见短语，通常指圆中的直径概念；也可能在计算语境中指直径这一已知量。
SYN-0428,HKG-NODE-NODE-NODE-241,几何,基本图形的认识,理解直径的含义：经过圆心并连接圆上两点的线段,直径,variant,zh,Grade 6 semester 1,最常见简称，但也可能在周长公式中指变量，不总是仅限定义性认识。
SYN-0429,HKG-NODE-NODE-NODE-241,几何,基本图形的认识,理解直径的含义：经过圆心并连接圆上两点的线段,经过圆心并连接圆上两点的线段,textbook_phrase,zh,Grade 6 semester 1,定义性释义，和本节点范围一致。
SYN-0430,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,计算圆的周长,canonical,zh,Grade 6 semester 1,规范节点名，聚焦圆周长的求法与简单问题。
SYN-0431,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,圆的周长,variant,zh,Grade 6 semester 1,常见主题名；有时仅指量的名称，也常用于表示圆周长计算单元。
SYN-0432,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,圆周长计算,variant,zh,Grade 6 semester 1,直接指向本节点计算范围。
SYN-0433,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,求圆的周长,variant,zh,Grade 6 semester 1,操作性表述，与本节点范围一致。
SYN-0434,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,圆的周长公式,variant,zh,Grade 6 semester 1,通常指向本节点，但有时偏重公式记忆而非应用。
SYN-0435,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,C=2πr,formula,symbolic,Grade 6 semester 1,圆周长常用公式。
SYN-0436,HKG-NODE-NODE-NODE-250,几何,周长和面积,计算圆的周长,C=πd,formula,symbolic,Grade 6 semester 1,圆周长常用公式，适用于已知直径。
SYN-0437,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,计算圆的面积,canonical,zh,Grade 6 semester 1,规范节点名，聚焦圆面积的求法与简单问题。
SYN-0438,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,圆的面积,variant,zh,Grade 6 semester 1,常见主题名；有时既指面积这个量，也指圆面积计算内容。
SYN-0439,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,圆面积计算,variant,zh,Grade 6 semester 1,直接指向本节点计算范围。
SYN-0440,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,求圆的面积,variant,zh,Grade 6 semester 1,操作性表述，与本节点范围一致。
SYN-0441,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,圆的面积公式,variant,zh,Grade 6 semester 1,通常指向本节点，但有时偏重公式记忆而非应用。
SYN-0442,HKG-NODE-NODE-NODE-251,几何,周长和面积,计算圆的面积,S=πr²,formula,symbolic,Grade 6 semester 1,圆面积常用公式。
SYN-0443,HKG-NODE-NODE-NODE-258,几何,周长和面积,圆环的面积,圆环的面积,canonical,zh,Grade 6 semester 1,规范节点名，可表示圆环面积这一主题或结果量。
SYN-0444,HKG-NODE-NODE-NODE-258,几何,周长和面积,圆环的面积,环形面积,variant,zh,Grade 6 semester 1,常见别称；与“圆环面积”通常同指，但“环形”在少数语境可泛指非圆环状区域。
SYN-0445,HKG-NODE-NODE-NODE-258,几何,周长和面积,圆环的面积,圆环面积,variant,zh,Grade 6 semester 1,常见简写，与本节点范围基本一致。
SYN-0446,HKG-NODE-NODE-NODE-258,几何,周长和面积,圆环的面积,外圆面积减内圆面积,textbook_phrase,zh,Grade 6 semester 1,常见求法描述，能指向本节点；但来源摘要未确认教材是否把该表达作为固定术语。
SYN-0447,HKG-NODE-NODE-NODE-258,几何,周长和面积,圆环的面积,S环=S大圆-S小圆,formula,symbolic,Grade 6 semester 1,圆环面积的符号化表达。
SYN-0448,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,圆环的面积计算,canonical,zh,Grade 6 semester 1,规范节点名，强调圆环面积的求法与应用。
SYN-0449,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,环形面积,variant,zh,Grade 6 semester 1,常见别称；与节点258共享该表面形式，存在“主题/结果量”与“计算操作”粒度歧义。
SYN-0450,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,圆环面积,variant,zh,Grade 6 semester 1,常见简写；与节点258存在范围重叠，常需靠上下文判定是否强调计算。
SYN-0452,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,求圆环的面积,variant,zh,Grade 6 semester 1,操作性表述，更明确指向计算过程。
SYN-0453,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,外圆面积减内圆面积,textbook_phrase,zh,Grade 6 semester 1,圆环面积计算的常见方法描述，较贴合本节点“计算”范围。
SYN-0454,HKG-NODE-NODE-NODE-259,几何,周长和面积,圆环的面积计算,S环=S大圆-S小圆,formula,symbolic,Grade 6 semester 1,圆环面积计算的符号化表达。
SYN-0455,HKG-NODE-NODE-NODE-260,几何,周长和面积,认识扇形及其基本构成,认识扇形及其基本构成,canonical,zh,Grade 6 semester 1,规范节点名，聚焦扇形的辨认与组成理解。
SYN-0456,HKG-NODE-NODE-NODE-260,几何,周长和面积,认识扇形及其基本构成,扇形的认识,variant,zh,Grade 6 semester 1,常见教学表述，与本节点范围一致。
SYN-0457,HKG-NODE-NODE-NODE-260,几何,周长和面积,认识扇形及其基本构成,认识扇形,variant,zh,Grade 6 semester 1,操作性表述，与本节点范围一致。
SYN-0458,HKG-NODE-NODE-NODE-260,几何,周长和面积,认识扇形及其基本构成,扇形概念,variant,zh,Grade 6 semester 1,常见概括说法，偏向概念理解。
SYN-0459,HKG-NODE-NODE-NODE-260,几何,周长和面积,认识扇形及其基本构成,扇形,variant,zh,Grade 6 semester 1,最常见简称，但也可能指向后续的扇形面积或综合应用内容。
